Version;06/08/2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Beef, topside, roasted/baked;Boeuf, tende de tranche, rôtie/cuite au four;618;146;67,4;29,8;traces;3,03;0;-;0;0;-;0;0;1,03;1,06;0,25;-;-;-;-;-;2,93;-;-;-;-;-;13;-;4,48;-;-;-;-;-;-;-;-;-;5,21;-;0,5;-;1,16
Beef, steak or beef steak, grilled;Boeuf, steak ou bifteck, grillé;541;128;69,1;27,6;traces;1,95;0;-;0;0;1,09;0;0;0,9;0,83;0,055;91,3;0,16;7,07;61;0,076;2,21;6;28,9;0,012;-;371;< 10;63,9;5,39;-;0;-;-;-;-;-;-;-;5,15;-;0,46;-;2,7
Beef, hanger steak, grilled;Boeuf, onglet, grillé;717;171;-;23;traces;8,8;0;-;0;0;-;0;0;-;-;-;76;-;-;-;-;4;-;-;-;-;-;4,1;-;6;-;-;-;0,53;-;-;-;0,09;-;4,8;1,4;0,43;-;3,9
Beef, rump steak, grilled;Boeuf, rumsteck, grillé;518;123;-;25;traces;2,5;-;-;-;0;-;0;0;0,74;0,74;0,16;35;-;-;-;-;2,9;-;-;-;-;-;4,6;-;4,2;-;-;-;0,44;-;-;-;0,1;-;7,3;1,5;0,56;-;1,5
Beef, bolar-blade, grilled/pan-fried;Boeuf, boule de macreuse, grillée/poêlée;607;144;68,8;26,7;traces;4,11;0;-;0;0;-;0;0;1,53;1,52;0,31;-;-;-;-;-;2,86;-;-;-;-;-;13;-;5,62;-;-;-;-;-;-;-;-;-;4,42;-;0,44;-;1,89
Beef, roast beef, roasted/baked;Boeuf, rosbif, rôti/cuit au four;494;117;72,5;21,9;0,3;3,16;0;-;0;0;4,3;0;0;0,62;0,67;0,29;18,1;< 0,1;10,1;-;0,1;3,1;< 5;32;0,012;203;369;16,1;70,4;5,43;0;-;0;0,2;-;-;-;0,1;0,12;6,1;1,8;0,66;9,1;1,3
Beef, flank steak, grilled/pan-fried;Boeuf, bavette d'aloyau, grillée/poêlée;682;162;67,8;25;traces;6,94;0;-;0;0;-;0;0;2,73;2,79;0,39;53;-;-;-;-;3,38;-;24,8;-;-;-;13,5;-;8,33;-;-;-;0,54;-;-;-;0,06;-;4,17;0,38;0,26;-;3,12
Beef, bolar-blade, roasted/baked;Boeuf, boule de macreuse, rôtie/cuite au four;619;147;68,2;27,3;traces;4,2;0;-;0;0;-;0;0;1,59;1,57;0,32;-;-;-;-;-;3,03;-;-;-;-;-;13,3;-;5,74;-;-;-;-;-;-;-;-;-;4,42;-;0,44;-;1,89
Beef, stewing meat, cooked;Boeuf, à bourguignon ou pot-au-feu, cuit;728;172;59,4;34;traces;4,05;0;-;0;0;0,78;0;0;2,77;0,98;0,11;75;0,15;-;-;-;4,3;6;-;-;171;-;4,1;-;9,7;-;0;-;0,51;-;-;-;0,04;-;2,6;0,5;0,24;4,5;1,2
Beef, neck, braised;Boeuf, collier, braisé;776;184;-;33;traces;5,8;0;-;0;0;-;0;0;1,97;2,02;0,34;59;-;-;-;-;4,5;-;-;-;-;-;5,9;-;9,3;-;-;-;0,62;-;-;-;0,04;-;3,9;1,2;0,28;-;1,9
Beef, minced steak, 5% fat, cooked;Bœuf, steak haché 5% MG, cuit;650;155;68,9;25,5;0;5,85;0;-;0;0;1,22;0;0;2,67;2,59;0,31;88;0,18;7;-;0,096;2,83;6,1;22;0,014;180;347;-;65;6,43;3;0;0;0,12;1,3;-;0;0,042;0,18;5,94;0,66;0,41;7;2,47
Beef, minced steak, 10% fat, cooked;Bœuf, steak haché 10% MG, cuit;879;210;61,4;26,1;0;11,8;0;-;0;0;1,04;0;0;4,63;4,94;0,42;88;0,18;13;-;0,09;2,71;6,1;22;0,013;202;333;-;68;6,37;3;0;0;0,12;1,1;-;0;0,044;0,18;5,66;0,66;0,4;8;2,56
Beef, minced steak, 15% fat, cooked;Bœuf, steak haché 15% MG, cuit;996;239;59,1;23,6;0;16,1;0;-;0;0;1,16;0;0;7,08;6,62;0,96;76,3;0,21;15;61;0,078;2,6;6,1;29,5;0,06;198;318;< 5;84,3;4,9;3;0;0;0,12;1,2;-;0;0,046;0,18;5,2;0,66;0,29;9;2,3
Beef, minced steak, 20% fat, cooked;Bœuf, steak haché 20% MG, cuit;1100;265;56,7;23;0,14;19,2;0;-;0;0;0,98;0;0;8,14;7,9;0,52;76,4;0,2;24;-;0,08;2,48;6,1;20;0,011;115;304;19,4;75;4,3;3;0;0;0,12;1,6;-;0;0,047;0,18;5,18;0,66;0,27;27,4;3,31
Beef, ground, cooked (average);Bœuf, steak haché, cuit (aliment moyen);962;231;60;23,8;0,0018;15,1;0;;0;0;1,16;0;0;6,65;6,23;0,89;77,5;0,21;14,3;61;0,08;2,62;6,1;28,6;0,054;195;321;2,74;82,2;5,05;3;0;0;0,12;1,21;;0;0,046;0,18;5,28;0,66;0,31;9,03;2,33
Beef, chuck, braised or boiled;Boeuf, paleron, braisé ou bouilli;1050;251;51,8;36,8;0,2;11,4;0;-;0;0;1,62;0;0;4,5;4,53;0,6;113;0,17;14;-;0,14;1,63;-;22;0,025;230;298;17,7;67;9,57;7;0;0,1;0,11;1,6;-;0;0,083;0,28;3,67;0,91;0,15;8;2,77
Beef, oxtail, boiled/cooked in water;Boeuf, queue, bouillie/cuite à l'eau;820;196;-;28;traces;9,3;0;-;0;0;-;0;0;3,72;4,43;0,18;82;-;-;-;-;2,9;-;-;-;-;-;-;-;8;-;-;-;0,16;-;-;-;0,02;-;2,1;0,23;0,15;-;1,1
Veal, chop, grilled/pan-fried;Veau, côte, grillée/poêlée;657;156;69,4;25,1;0;6,24;0;-;0;0;1,2;0;0;2,11;2,55;0,62;89,5;0,25;29;-;< 0,1;1,3;31;22,5;< 0,1;196;305;8,98;100;6,54;68;< 30;< 0,5;0,49;-;-;< 1;0,1;0,11;3,41;0,44;0,26;< 20;2,82
Veal, loin, sautéed/pan-fried;Veau, carré, sauté/poêlé;720;171;-;28;traces;6,6;0;-;0;0;-;0;0;2,64;2,2;1,26;94;-;-;-;-;1;-;-;-;-;-;-;-;7,6;-;-;-;0,46;-;-;-;0,1;-;3;0,44;0,37;-;1,7
Veal, escalope, cooked;Veau, escalope, cuite;620;147;65;31;traces;2,5;0;-;0;0;1;0;0;0,82;0,69;0,46;75;0,15;10,8;-;0,067;1;6;29,5;0,012;-;-;6,22;58,9;3,21;-;-;-;0,11;-;-;-;0,2;-;10;0,38;0,72;-;2
Veal, tenderloin, grilled/pan-fried;Veau, noix, grillée/poêlée;622;147;67,2;29,1;traces;3,44;0;-;0;0;-;0;0;1,06;1,23;0,48;-;-;-;-;-;0,92;-;-;-;-;-;9,26;-;3,52;-;-;-;-;-;-;-;-;-;7,4;-;0,53;-;2,08
Veal, tenderloin, roasted;Veau, noix, rôtie;622;147;67,2;29,1;traces;3,44;0;-;0;0;-;0;0;1,06;1,23;0,48;-;-;-;-;-;0,73;-;-;-;-;-;9,26;-;3,52;-;-;-;-;-;-;-;-;-;6,91;-;0,42;-;2,08
Veal fillet, roasted/baked;Veau, filet, rôti/cuit au four;838;201;62,9;23,4;0,5;11,7;0;-;0;0;1,38;0;0;4,13;4,78;0,81;103;0,23;19;-;0,11;0,87;6;25;0,029;212;325;13;93;3,03;0;0;0;0,44;5,5;-;0;0,05;0,28;8,86;1,2;0,34;15;1,24
Veal, roast, cooked;Veau, rôti, cuit;603;143;67;28,1;0;3,39;0;-;0;0;1,5;0;0;1,22;1,19;0,29;103;0,17;6;-;0,13;0,9;-;28;0,031;236;393;-;68;3,08;0;-;-;0,55;-;-;0;0,06;0,33;10,1;1;0,31;16;1,18
Veal, shoulder, grilled/pan-fried;Veau, épaule, grillée/poêlée;698;166;66,5;27,6;traces;6,17;0;-;0;0;-;0;0;2,07;2,48;0,63;-;-;-;-;-;1,16;-;-;-;-;-;9,2;-;5,3;-;-;-;-;-;-;-;-;-;6;-;0,38;-;2,69
Veal, shoulder, braised/boiled;Veau, épaule, braisée ou bouillie;920;219;55,9;36,4;traces;8,14;0;-;0;0;-;0;0;2,91;3,49;0,88;-;-;-;-;-;0,74;-;-;-;-;-;12,1;-;6,99;-;-;-;-;-;-;-;-;-;6;-;0,25;-;2,69
Veal, meat, cooked (average);Veau, viande, cuite (aliment moyen);683;162;65;29,2;0,03;5,01;0;;0;0;1,22;0;0;1,74;1,89;0,59;88,8;0,18;13,9;;0,085;0,95;;27,2;0,027;;;8,86;73,1;4,57;;;;0,36;;;;0,15;;7,43;0,61;0,42;;1,99
Veal, knuckle or shank, braised or boiled;Veau, jarret, braisé ou bouilli;873;207;56,7;37,4;traces;6,43;0;-;0;0;-;0;0;1,95;2,74;0,66;84;-;-;-;-;0,77;-;-;-;-;-;11,1;-;8,81;-;-;-;0,33;-;-;-;0,4;-;5,92;0,39;0,19;-;2,3
Calf, head, boiled/cooked in water;Veau, tête, bouillie/cuite à l'eau;779;187;-;21;traces;11,4;-;-;0;0;-;0;0;4,18;5,22;0,94;102;-;-;-;-;0,7;-;-;-;-;-;-;-;1,6;-;-;-;0,57;-;-;-;0,04;-;1,8;0,75;0,06;-;2,3
Veal, neck, braised or boiled;Veau, collier, braisé ou bouilli;978;233;53,9;34,9;traces;10,4;0;-;0;0;-;0;0;3,5;4,45;0,91;79;-;-;-;-;0,65;-;-;-;-;-;12,7;-;7,54;-;-;-;0,34;-;-;-;0,7;-;4,87;0,37;0,13;-;2,01
Pork loin, cooked;Porc, longe, cuite;1000;240;57,5;27,1;0;14,7;0;-;0;0;1,21;0;0;5,37;6,51;1,21;82;0,15;19;-;0,056;0,99;-;26;0,011;242;408;-;59;2,32;3;0;1;0,19;0;-;0,6;0,99;0,31;5,57;0,76;0,52;6;0,71
Pork, shoulder, cooked;Porc, épaule, cuite;1060;253;54,7;30;0;14,8;0;-;0;0;1,18;0;0;5,56;7,12;1,46;104;0,12;18;-;0,12;1,58;-;20;0,026;195;318;16;46,4;4,23;2;0;1;0,25;0;-;0,6;0,71;0,3;4,26;0,65;0,34;5;0,58
Pork, chop, grilled;Porc, côte, grillée;1010;242;60,4;25,9;traces;15,4;0;-;0;0;1,33;0;0;9,01;4,57;1,06;81,5;0,15;18,4;61;0,065;0,84;5;32,1;0,0082;233;413;< 10;59,6;2,49;-;-;-;-;-;-;-;0,65;0,27;5,32;-;0,35;-;0,78
Pork, round steak, cooked;Porc, rouelle de jambon, cuite;1110;266;48,6;36,9;traces;13,1;0;-;0;0;0,87;0;0;-;-;-;-;0,18;-;-;-;1,7;-;-;-;244;444;21;72;3,46;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Pork, rack, cooked;Porc, carré, cuit;866;206;57,5;34,1;0,6;7,45;0;-;0;0;0,73;0;0;3,03;3,52;0,67;76,3;0,097;-;-;-;0,89;-;-;-;226;402;12,4;38,8;2,11;-;-;-;-;-;-;-;0,89;0,18;-;-;0,29;-;0,43
Pork tenderloin roast, cooked;Porc, filet, maigre, en rôti, cuit;828;198;59,7;28,3;0;9,39;0;-;0;0;1,88;0;0;-;-;-;83,5;0,16;5,5;< 0,1;0,09;1,29;< 5;32,5;0,013;281;436;-;61;2,69;< 2;0;< 0,5;0,08;0;-;1;0,97;0,39;8,06;0,55;0,4;27,1;0,79
Pork filet mignon, cooked;Porc, filet mignon, cuit;707;168;-;26,1;traces;7,1;0;-;0;0;1,41;0;0;2,58;2,41;0,73;78,6;0,13;7,27;-;-;1,1;-;24,6;-;219;344;10,1;50,4;1,98;-;-;-;-;-;-;-;0,94;0,22;6,99;-;0,32;-;1,02
Pork, meat, cooked (average);Porc, viande, cuite (aliment moyen);896;214;59,8;28;0,24;11,3;0;;0;0;1,37;0;0;5,1;4,09;0,88;77,8;0,12;13,5;;0,069;0,92;3,78;29,4;0,014;216;361;10,9;47,8;2,4;1,62;0;0,55;0,16;0;;0,28;0,78;0,23;5,95;0,65;0,34;5,76;0,62
Pork, roast, cooked;Porc, rôti, cuit;689;163;63,8;30,5;0,65;4,31;0;-;0;0;1,53;0;0;1,32;1,6;0,31;65,5;0,081;6,97;-;0,054;0,64;3,1;32,6;0,0095;204;330;14;32,3;1,74;1;0;0,5;0,11;0;-;0;0,89;0,16;6,63;0,67;0,34;0;0,33
Pork, spare-ribs, braised;Porc, travers, braisé;1380;333;49,4;23,1;0,13;26,6;0;-;0;0;0,76;0;0;10,7;12,1;2,55;98,1;0,12;30,4;61;0,11;1,2;< 5;18;< 0,1;149;226;< 5;48,8;3;4;0;< 0,5;0,34;0;-;0,56;0,37;0,18;4,22;0,45;0,2;21,9;0,67
Pork, loin, roasted/baked;Porc, échine, rôtie/cuite au four;1230;295;51,5;26,2;< 0,1;21,2;0;-;0;0;1,03;0;0;-;5,74;-;58,4;0,15;18;-;0,059;1,09;5;28;0,016;213;425;39,1;58;4,2;2;0;0,7;0,2;0;-;0,6;0,71;0,24;5,65;0,78;0,38;1;0,88
Pork, ham escalope, cooked;Porc, escalope de jambon, cuite;841;200;-;36;traces;6,2;0;-;0;0;1,81;0;0;1,85;2,44;0,53;99,6;0,19;6,77;-;-;0,87;-;35,4;-;313;512;13,2;76,5;2,33;-;-;-;-;-;-;-;0,88;0,25;9,65;-;0,34;-;1,12
Chicken, leg, meat and skin, roasted/baked;Poulet, cuisse, viande et peau, rôtie/cuite au four;893;213;62,2;25,9;2;11,3;0;-;0;0;1,17;0;0;4,44;4,28;1,97;122;0,23;14,6;137;0,063;1,2;5;25,1;0,015;200;324;17,3;91;2,16;8,5;0;< 0,5;0,19;3,55;-;3;0,059;0,18;6,35;0,88;0,28;5,33;0,42
Chicken, meat and skin, roasted/baked;Poulet, viande et peau, rôti/cuit au four;892;213;59,7;28,9;2,1;9,88;1,7;-;0;0;1,39;0;0;2,78;4,36;2,19;117;0,4;19,4;243;0,05;0,68;5;39,6;0,013;200;414;5,66;160;1,27;47,5;0;1,5;0,39;2,4;-;0;0,06;0,16;8,55;0,97;0,32;5;0,52
Chicken leg, meat, roasted/baked;Poulet, cuisse, viande, rôti/cuit au four;718;171;66,9;24,8;0;8,03;0;-;0;0;1,02;0;0;2,2;3,09;1,75;112;0,26;11,6;-;0,07;1,2;-;22,6;0,018;197;252;29;104;2,3;11,8;0;0,13;0,2;3,73;-;0;0,084;0,21;6,03;1,17;0,39;5,8;0,36
Chicken, breast, without skin, cooked;Poulet, filet, sans peau, cuit;581;137;67,4;29,2;1,2;1,76;0;-;0;0;1,88;0;0;0,55;0,68;0,43;70,4;< 0,1;12,9;1240;0,038;0,93;< 5;26,8;0,022;224;312;11;62,5;0,74;7;0;0,1;0,29;0,3;-;0;0,2;0,094;10,6;1,57;0,54;10,3;0,34
Chicken leg, meat, boiled/cooked in water;Poulet, cuisse, viande, bouilli/cuit à l'eau;785;188;64,3;24,8;0,7;9,52;0;-;0;0;1,03;0;0;-;-;-;133;0,23;5,8;100;< 0,1;1,2;3;26,2;< 0,1;164;262;-;90;2,4;10;0;< 0,5;0,27;3,55;-;2,2;0,059;0,15;4,9;0,64;0,2;7,5;0,49
Chicken, leg, meat and skin, boiled/cooked in water;Poulet, cuisse, viande et peau, bouilli/cuit à l'eau;790;188;64,1;26,1;< 0,55;9,1;< 0,2;< 0,35;0;0;0,92;0;0,32;2,64;4,04;1,9;127;0,18;15;93,6;0,09;0,96;< 20;23;0,02;180;250;< 20;73;2,3;< 21;< 5;< 0,25;0,54;< 0,8;-;< 0,5;0,059;0,092;4,36;1,22;0,17;16,3;0,39
Chicken, breast, meat and skin, roasted/baked;Poulet, poitrine, viande et peau, rôti/cuit au four;794;189;62,4;29,8;0;7,78;0;-;0;0;0,99;0;0;2,19;3,03;1,66;84;0,18;14;-;0,05;1,07;-;27;0,018;214;245;-;71;1,02;28;0;0,1;0,27;0,3;-;0;0,066;0,12;12,7;0,94;0,56;4;0,32
Chicken, wing, meat and skin, roasted/baked;Poulet, aile, viande et peau, rôti/cuit au four;1030;247;59,4;23,8;0;16,9;0;-;0;0;0,88;0;0;4,98;7,71;3,59;141;0,25;18;-;0,041;0,84;-;19;0,011;147;212;-;98;1,64;12;0;0,2;0,69;0,3;-;0;0,065;0,15;6,32;0,86;0,56;9;0,35
Turkey, meat, roasted/baked;Dinde, viande, rôtie/cuite au four;713;169;64,4;26,4;7,25;3,84;0;-;0;0;1,14;0;0;0,96;1,26;1,03;120;< 0,1;9,66;-;0,094;1,14;< 5;44,3;0,02;222;483;< 10;101;3,75;4;0;0,3;0,06;0;-;0;0,047;0,28;9,5;0,95;0,64;9;0,94
Turkey, escalope, sautéed/pan-fried, with salt;Dinde, escalope, sautée/poêlée;524;124;66,3;28,5;0;1,09;0;-;0;0;1,48;0;0;0,51;0,29;0,23;72,5;0,16;5,42;124;0,054;0,49;4;44,4;0,012;293;462;6,48;65,2;1,22;< 2;0;< 0,5;0,08;-;-;0,75;0,049;0,083;13,5;0,84;0,59;-;0,61
Turkey, escalope, roasted/baked;Dinde, escalope, rôtie/cuite au four;539;128;67,9;24,6;0,5;3,04;0;-;0;0;1,22;0;0;1;0,63;0,53;80;0,25;9;-;0,063;0,57;-;32;0,011;230;249;30,8;99;1,72;3;0;0,3;0,06;0;-;0;0,035;0,21;11,8;0,9;0,81;9;0,39
Lamb cutlet, grilled;Agneau, côtelette, grillée;999;240;58;25,7;traces;15,2;0;-;0;0;1,02;0;0;6,52;4,19;0,51;48,9;0,31;19,7;-;0,077;-;5;20,1;0,0079;184;-;9,97;-;3,5;5,5;0;-;-;-;-;-;-;-;7,45;-;-;-;2,8
Lamb, leg, roasted/baked;Agneau, gigot, rôti/cuit au four;708;169;65,9;26,8;0;6,85;0;-;0;0;1,32;0;0;2,63;2,54;0,63;97,6;0,19;21,8;61;0,12;1,4;5;30,7;0,015;183;301;10,3;75,5;4,01;0;0;-;0,13;-;-;0;0,1;0,28;6,52;0,83;0,24;17;1,88
Lamb, shoulder, roasted/baked;Agneau, épaule, rôtie/cuite au four;1050;252;53,7;30,5;< 0,1;14,5;0;-;0;0;1,22;0;0;5,26;4,69;1,26;99,8;0,24;8,8;61;0,2;2,2;8,6;25,4;< 0,1;231;376;< 5;95,5;4,7;7,5;0;< 0,5;0,14;4,6;-;6,9;0,064;0,3;7,2;0,3;0,21;24,2;2,72
Lamb, shoulder, lean, roasted/baked;Agneau, épaule, maigre, rôtie/cuite au four;822;197;64,2;24,9;0;10,8;0;-;0;0;1,33;0;0;4,08;4,36;0,95;87;0,17;19;-;0,11;2,13;5;25;0,026;200;265;6;68;6,04;0;0;0,1;0,18;4,5;-;0;0,09;0,26;5,76;0,73;0,15;25;2,7
Lamb, neck, braised or boiled;Agneau, collier, braisé ou bouilli;1520;365;40,6;33,6;traces;25,6;0;-;0;0;-;0;0;-;-;-;93;-;-;-;-;0,66;-;-;-;-;-;13,9;-;7,14;-;-;-;0,36;-;-;-;0,1;-;4,26;0,69;0,095;-;2,06
Lamb, chop fillet, grilled/pan-fried;Agneau, côte filet, grillée/poêlée;660;157;67,7;26,3;traces;5,78;0;-;0;0;-;0;0;2,21;2,05;0,54;86;-;-;-;-;1,27;-;-;-;-;-;10,1;-;3,55;-;-;-;0,16;-;-;-;0,1;-;6,72;0,62;0,3;-;1,22
Lamb, rib chop, grilled/pan-fried;Agneau, côte première, grillée/poêlée;777;185;64,1;26,1;0;9,01;0;-;0;0;0,93;0;0;3,67;3,37;0,7;90;0,18;22;-;0,12;1,27;-;20;0,019;166;271;9,36;73;3,43;0;-;-;0,1;-;-;0;0,1;0,21;6,64;0,7;0,28;15;1,38
Lamb, saddle, lean, roasted/baked;Agneau, selle, partie maigre, rôtie/cuite au four;645;153;68,3;26,1;0;5,45;0;-;0;0;1,16;0;0;2,01;1,92;0,53;91;0,16;18;-;0,12;1,21;-;23;0,02;180;246;10,3;64;3,67;0;0;0,1;0,11;4,7;-;0;0,1;0,24;6,67;0,83;0,27;19;1,53
Lamb, leg, grilled/pan-fried;Agneau, gigot, grillé/poêlé;731;174;64,8;27,6;traces;7,08;0;-;0;0;-;0;0;2,63;2,54;0,63;-;-;-;-;-;1,51;-;-;-;-;-;10,7;-;4,15;-;-;-;-;-;-;-;-;-;6,52;-;0,23;-;1,88
Lamb, leg, braised;Agneau, gigot, braisé;932;222;55,2;35,2;traces;9,03;0;-;0;0;-;0;0;3,46;3,34;0,83;-;-;-;-;-;0,97;-;-;-;-;-;13,6;-;5,28;-;-;-;-;-;-;-;-;-;6,52;-;0,16;-;1,88
Lamb, saddle, grilled/pan-fried;Agneau, selle, partie maigre, grillée/poêlée;645;153;68,3;26,1;traces;5,45;0;-;0;0;-;0;0;2,05;1,95;0,54;-;-;-;-;-;1,28;-;-;-;-;-;10,3;-;3,67;-;-;-;-;-;-;-;-;-;6,67;-;0,29;-;1,53
Lamb, chop, cooked (avergae);Agneau, côte ou côtelette, cuite (aliment moyen);660;157;67,7;26,3;0;5,78;0;;0;0;;0;0;2,21;2,05;0,54;86;;;;;1,27;;;;;;10,1;;3,55;;;;0,16;;;;0,1;;6,72;0,62;0,3;;1,22
Lamb, meat, cooked (average);Agneau, viande, cuite (aliment moyen);875;209;60,4;28,3;0,012;10,7;0;;0;0;;0;0;3,67;3,55;0,88;;;;;;1,73;;;;;;7,87;;4,9;;;;;;;;;;6,41;;0,2;;2,26
Lamb, chop, grilled (average);Agneau, côte ou côtelette, grillée/poêlée (aliment moyen);660;157;67,7;26,3;0;5,78;0;;0;0;;0;0;2,21;2,05;0,54;86;;;;;1,27;;;;;;10,1;;3,55;;;;0,16;;;;0,1;;6,72;0,62;0,3;;1,22
Venison (roebuck), roasted/baked;Chevreuil, rôti/cuit au four;632;150;65,2;30,2;0;3,19;0;-;0;0;1,52;0;0;1,25;0,88;0,62;112;0,15;7;-;0,3;4,47;4;24;0,046;226;335;8,9;54;2,75;0;-;-;-;2;0,7;0;0,18;0,6;6,71;-;0,65;6;0,8
Wild boar, roasted/baked;Sanglier, rôti/cuit au four;643;153;63,9;28,3;0;4,38;0;0;0;0;1,27;0;0;1,3;1,71;0,64;77;0,15;16;-;0,056;1,12;-;27;-;134;396;-;60;3,01;0;0;0;0,38;1,4;-;0;0,31;0,14;4,21;-;0,42;6;0,7
Venison (hart), roasted/baked;Cerf, rôti/cuit au four;632;150;65,2;30,2;0;3,19;0;-;0;0;1,52;0;0;1,25;0,88;0,62;112;0,14;7;-;0,3;4,47;-;24;0,046;226;335;-;54;2,75;0;-;-;-;-;-;0;0,18;0,6;6,71;-;-;-;-
Game, cooked (average);Gibier à poil, cuit (aliment moyen);641;152;64,4;29,6;0;3,72;0;;0;0;1,43;0;0;1,26;1,24;0,63;98;0,14;11,7;;0,19;3,07;;25,8;;188;362;;55,9;2,83;0;;;;1,63;;0;0,22;0,36;5,62;;0,5;6,19;1,28
Pheasant, meat, roasted/baked;Faisan, viande, rôtie/cuite au four;999;239;55,8;32,4;0;12,1;0;-;0;0;1,3;0;0;3,91;5,63;1,19;89;0,18;16;-;0,084;1,43;4;22;-;242;271;-;43;1,37;57;0;0,2;0,27;4,9;-;2,3;0,07;0,18;7,53;-;0,75;5;0,72
Feathered game, meat, cooked (average);Gibier à plumes, viande, cuit (aliment moyen);908;218;61,6;25,1;0;13;0;;0;0;1,53;0;0;3,25;3,42;;109;0,73;6,79;;0,45;4,2;10,2;31,4;0,043;246;369;24,4;291;2,11;23,4;8,02;0,55;0,54;;;2,08;0,32;0,67;11,8;2,58;0,82;9,47;2,78
Horse, meat, roasted/baked;Cheval, viande, rôtie/cuite au four;581;138;68,6;28;0;2,85;0;-;0;0;1,69;0;0;2,41;0,12;0,078;83,6;0,1;4,8;-;0,16;3,4;4;28,1;< 0,1;214;333;5;39,8;3,1;18;-;< 0,5;1,15;-;-;< 1;0,15;0,36;9,5;0,45;0,7;< 20;4,05
Horse, topside, grilled/pan-fried;Cheval, tende de tranche, grillée/poêlée;570;135;68,7;27,9;traces;2,58;0;-;0;0;-;0;0;0,77;0,68;0,54;-;-;-;-;-;3,99;-;-;-;-;-;7,47;-;3,32;-;-;-;-;-;-;-;-;-;5,28;-;0,69;-;1,63
Horse, sirloin steak, grilled/pan-fried;Cheval, faux-filet, grillé/poêlé;685;163;65,5;26,6;traces;6,27;0;-;0;0;-;0;0;2,1;2,27;0,97;-;-;-;-;-;3,3;-;-;-;-;-;7,54;-;2,25;-;-;-;-;-;-;-;-;-;5,22;-;0,69;-;1,51
Horse, rib steak, grilled/pan-fried;Cheval, entrecôte, grillée/poêlée;711;169;64,4;28,2;traces;6,24;0;-;0;0;-;0;0;1,99;2,03;1,01;-;-;-;-;-;3,38;-;-;-;-;-;7,92;-;3,18;-;-;-;-;-;-;-;-;-;5,55;-;0,66;-;1,44
Horse, sirloin steak, roasted/baked;Cheval, faux-filet, rôti/cuit au four;729;173;63,2;28,3;traces;6,68;0;-;0;0;-;0;0;2,23;2,41;1,03;-;-;-;-;-;3,3;-;-;-;-;-;8,03;-;2,4;-;-;-;-;-;-;-;-;-;5,22;-;0,69;-;1,51
Horse, topside, roasted/baked;Cheval, tende de tranche, rôtie/cuite au four;607;144;66,6;29,7;traces;2,75;0;-;0;0;-;0;0;0,82;0,73;0,57;-;-;-;-;-;3,99;-;-;-;-;-;7,96;-;3,53;-;-;-;-;-;-;-;-;-;5,28;-;0,69;-;1,63
Young goat, cooked;Chevreau, cuit;573;136;68,2;27,1;0;3,03;0;-;0;0;1,46;0;0;0,93;1,36;0,23;75;0,22;17;-;0,3;3,73;-;-;0,042;201;405;-;86;5,27;0;0;0;0,34;1,2;-;0;0,09;0,61;3,95;-;0;5;1,19
Rabbit, meat, braised;Lapin, viande braisée;828;197;59,8;30,4;0;8,41;0;-;0;0;1,09;0;0;2,73;2,78;1,8;86;0,093;20;-;0,18;2,37;3;20;0,032;226;300;-;37;2,37;0;0;0;0,44;1,6;-;0;0,06;0,17;7,16;0,67;0,34;9;6,51
Rabbit, meat, cooked;Lapin, viande cuite;697;167;68,2;20,5;0,5;9,2;0;0;0;0;1,1;0;0;3,42;2,64;2,06;75,9;0,16;13,5;185;0,063;2,27;-;21,8;0,015;200;340;73;63,2;1,79;0;-;-;1,22;-;-;0;0,1;0,21;9;0,5;0,13;< 2,1;2,2
Rabbit, wild, meat, cooked;Lapin de garenne, viande, cuite;691;164;61,4;33;0;3,51;0;-;0;0;1,7;0;0;1,05;0,95;0,68;123;0,11;18;-;0,18;4,85;-;31;-;240;343;-;45;2,38;0;0;0;0,41;1,5;-;0;0,02;0,07;6,4;-;0,34;8;6,51
Capon, meat and skin, roasted/baked;Chapon, viande et peau, rôti/cuit au four;923;221;58,7;29;0;11,7;0;-;0;0;1,04;0;0;3,26;4,75;2,52;86;0,12;14;-;0,069;1,49;-;24;0,021;246;255;-;49;1,74;-;-;-;-;-;-;0;0,07;0,17;8,95;1,1;0,43;6;0,33
Quail, meat and skin, cooked;Caille, viande et peau, cuite;860;206;60,5;26,8;0;10,9;0;0;0;0;1,49;0;0;3,06;4,25;3,03;86;0,13;15;-;0,59;4,43;3;22;-;279;216;-;52;3,1;70;0;0,2;0,7;4,2;-;2,3;0,22;0,3;7,92;-;0,62;6;0,36
Duck, meat and skin, roasted/baked;Canard, viande et peau, rôti/cuit au four;1370;331;51,8;19;0;28,4;0;-;0;0;0,82;0;0;9,67;12,9;3,65;84;0,15;11;-;0,23;2,7;-;16;0,019;156;204;-;59;1,86;63;0;0,1;0,7;5,1;-;0;0,17;0,27;4,83;1,1;0,18;6;0,3
Duck, meat, roasted/baked;Canard, viande, rôtie/cuite au four;811;194;63,1;23,3;0;11,2;0;0;0;0;1,28;0;0;3,48;3,86;1,49;119;0,39;6,78;243;0,35;3,35;4;35,8;0,036;203;392;9,08;154;1,92;23;0;0,1;0,7;3,8;-;0;0,26;0,47;11,1;1,5;0,71;10;2,9
